,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
98,99,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,3.0,-9.0,-2.000000333333389,-0.02816901395225815,13.3125,0.39436619718309857,5.482746478873239,24.5,84.0,213.0,2.4178403755868545,1.0,7.112676056338028,,,,,,
99,100,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,12.0,-62.0,-1.4800000296000004,-0.03745318349254443,15.0,0.3318352059925094,6.132734082397004,26.97752808988764,443.0,1335.0,2.1273408239700373,1.0,6.548314606741573,,,,,,
100,101,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,7.0,-28.0,-1.66666674603175,-0.030882352895761245,10.625,0.24705882352941178,4.3488235294117645,27.140625,168.0,680.0,1.8955882352941176,4.0,5.976470588235294,,,,,,
101,102,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,7.0,-38.0,-1.4516129500520307,-0.032157676315189135,11.209302325581396,0.2821576763485477,4.596584000771978,23.046511627906977,272.0,964.0,2.070539419087137,4.0,6.262448132780083,,,,,,
102,103,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,10.0,-36.0,-1.7692308372781091,-0.027139874710709944,12.773333333333333,0.3068893528183716,5.232089074460682,26.973333333333333,294.0,958.0,2.1231732776617953,1.0,6.573068893528184,,,,,,
103,104,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,13.0,-38.0,-2.0400000816000032,-0.0216262975591468,15.413333333333334,0.3468858131487889,6.30408765859285,29.4,401.0,1156.0,2.172145328719723,2.0,6.708477508650519,,,,,,
104,105,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,17.0,-20.0,-12.333337444445815,-0.0030674846594401996,15.046153846153846,0.3895705521472393,6.174289759320434,31.96923076923077,381.0,978.0,2.3026584867075663,1.0,6.893660531697342,,,,,,
105,106,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,3.0,-17.0,-1.4285715306122522,-0.03043478254253308,13.529411764705882,0.30434782608695654,5.533503836317136,28.352941176470587,140.0,460.0,2.119565217391304,2.0,6.584782608695652,,,,,,
106,107,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,6.0,-43.0,-1.3243243601168746,-0.041294642811055084,12.619718309859154,0.3392857142857143,5.183601609657948,25.633802816901408,304.0,896.0,2.220982142857143,2.0,6.793526785714286,,,,,,
107,108,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,9.0,-18.0,-3.0000003333333702,-0.017578124965667723,8.39344262295082,0.296875,3.476127049180328,19.049180327868854,152.0,512.0,2.033203125,2.0,6.35546875,,,,,,
108,109,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,0.0,-7.0,-1.0000001428571632,-0.015765765730257283,14.8,0.3108108108108108,6.044324324324325,25.833333333333332,138.0,444.0,2.150900900900901,1.0,6.488738738738738,,,,,,
109,110,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,4.0,-29.0,-1.3200000528000022,-0.023923444953183305,20.9,0.291866028708134,8.476746411483253,37.9,305.0,1045.0,2.1167464114832537,1.0,6.343540669856459,,,,,,
110,111,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,20.0,-21.0,-41.000041000041,-0.000999000998002996,14.098591549295774,0.34565434565434566,5.777698357980048,27.91549295774648,346.0,1001.0,2.1988011988011986,0.0,6.853146853146853,,,,,,
111,112,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,6.0,-17.0,-2.090909280991753,-0.01462765955501641,12.745762711864407,0.3337765957446808,5.231815723043635,26.966101694915253,251.0,752.0,2.2180851063829787,3.0,6.788563829787234,,,,,,
112,113,https://insights.blackcoffer.com/continued-demand-for-sustainability/,15.0,-23.0,-4.750000593750074,-0.013468013445340045,14.142857142857142,0.48148148148148145,5.84973544973545,27.047619047619047,286.0,594.0,2.574074074074074,0.0,7.584175084175084,,,,,,
113,114,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,2.0,-10.0,-1.5000001875000235,-0.034042553046627434,15.666666666666666,0.37872340425531914,6.418156028368795,29.4,89.0,235.0,2.3872340425531915,1.0,7.2893617021276595,,,,,,
114,115,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,1.0,0.0,0.9999990000010001,0.005952380916950114,10.5,0.18452380952380953,4.273809523809525,24.125,31.0,168.0,1.8095238095238095,3.0,5.767857142857143,,,,,,
115,116,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,0.0,-9.0,-1.0000001111111234,-0.04639175233818684,9.238095238095237,0.32989690721649484,3.8271968581246933,21.857142857142858,64.0,194.0,2.3092783505154637,2.0,6.835051546391752,,,,,,
116,117,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,0.0,-6.0,-1.0000001666666944,-0.046153845798816574,16.25,0.3076923076923077,6.623076923076923,35.375,40.0,130.0,2.0384615384615383,2.0,6.1692307692307695,,,,,,
117,118,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,3.0,-12.0,-1.6666668518518724,-0.07086614117428236,9.071428571428571,0.4330708661417323,3.801799775028121,21.214285714285715,55.0,127.0,2.3149606299212597,2.0,6.913385826771654,,,,,,
118,119,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,13.0,-10.0,7.666664111111962,0.00785340312080261,11.235294117647058,0.4319371727748691,4.6668925161687715,20.823529411764707,165.0,382.0,2.397905759162304,2.0,7.162303664921466,,,,,,
119,120,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,2.0,-33.0,-1.1290322944849127,-0.0529010238005102,13.952380952380953,0.2883959044368601,5.696310742727126,27.523809523809526,169.0,586.0,2.061433447098976,0.0,6.377133105802048,,,,,,
120,121,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,1.0,-27.0,-1.0769231183431969,-0.05078124990081787,13.128205128205128,0.283203125,5.364563301282051,28.82051282051282,145.0,512.0,2.076171875,2.0,6.33984375,,,,,,
121,122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,10.0,-36.0,-1.7692308372781091,-0.025742574231938046,13.466666666666667,0.35346534653465345,5.528052805280528,27.0,357.0,1010.0,2.23960396039604,0.0,6.7306930693069305,,,,,,
122,123,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,2.0,-8.0,-1.6666669444444908,-0.01749271131926323,9.8,0.3236151603498542,4.049446064139942,19.62857142857143,111.0,343.0,2.250728862973761,1.0,6.685131195335277,,,,,,
123,124,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,10.0,-16.0,-4.333334055555676,-0.009188361394811086,17.18421052631579,0.36906584992343033,7.021310550495689,33.078947368421055,241.0,653.0,2.2067381316998467,1.0,6.658499234303216,,,,,,
124,125,https://insights.blackcoffer.com/blockchain-in-fintech/,4.0,-10.0,-2.333333722222287,-0.012371133995111064,13.108108108108109,0.3154639175257732,5.369428810253553,28.0,153.0,485.0,2.2020618556701033,1.0,7.043298969072165,,,,,,
125,126,https://insights.blackcoffer.com/blockchain-for-payments/,8.0,-16.0,-3.000000375000047,-0.01535508634288851,10.63265306122449,0.35892514395393477,4.39663128207137,20.79591836734694,187.0,521.0,2.2552783109404992,3.0,7.084452975047984,,,,,,
126,127,https://insights.blackcoffer.com/the-future-of-investing/,11.0,-5.0,2.6666662222222963,0.006396588479321334,13.594202898550725,0.30597014925373134,5.560069219121782,25.855072463768117,287.0,938.0,2.094882729211087,1.0,6.498933901918977,,,,,,
127,128,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,8.0,-24.0,-2.0000001250000077,-0.02356406476647413,10.287878787878787,0.35198821796759944,4.255946802338555,19.757575757575758,239.0,679.0,2.1929307805596467,2.0,6.650957290132548,,,,,,
128,129,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,12.0,-5.0,2.4285710816327026,0.01678657070314971,13.9,0.4844124700239808,5.753764988009593,26.8,202.0,417.0,2.5107913669064748,0.0,7.553956834532374,,,,,,
129,130,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,10.0,-26.0,-2.2500001406250085,-0.02826855118680468,8.575757575757576,0.3657243816254417,3.576592782953208,17.59090909090909,207.0,566.0,2.277385159010601,3.0,6.8250883392226145,,,,,,
130,131,https://insights.blackcoffer.com/obstacles-to-data-driven-healthcare/,11.0,-31.0,-2.1000001050000052,-0.024067388659365356,14.084745762711865,0.3285198555956679,5.7653062473230134,28.06779661016949,273.0,831.0,2.2310469314079424,2.0,6.663056558363418,,,,,,
131,132,https://insights.blackcoffer.com/monetization-of-data-innovate-to-harvest-the-full-value-of-data/,22.0,-7.0,1.9333332044444531,0.021613832821882086,11.37704918032787,0.42219020172910665,4.7196957528227905,21.360655737704917,293.0,694.0,2.4582132564841497,0.0,7.085014409221902,,,,,,
132,133,https://insights.blackcoffer.com/traceability-of-information-master-your-data-capital/,10.0,-22.0,-2.666666888888907,-0.018691588755932104,12.84,0.4485981308411215,5.315439252336449,24.48,288.0,642.0,2.568535825545171,2.0,7.574766355140187,,,,,,
133,134,https://insights.blackcoffer.com/bank-risk-management-india/,10.0,-21.0,-2.8181820743801884,-0.014686248311500337,11.348484848484848,0.3444592790387183,4.677177651009426,21.939393939393938,258.0,749.0,2.1134846461949266,1.0,6.461949265687584,,,,,,
134,135,https://insights.blackcoffer.com/advance-analytics-for-refocusing-profits/,22.0,-17.0,7.799998440000312,0.006784260506398561,10.23611111111111,0.4314789687924016,4.267036031961405,19.416666666666668,318.0,737.0,2.362279511533243,0.0,7.199457259158752,,,,,,
135,136,https://insights.blackcoffer.com/role-of-big-data-analytics-banking-and-finance/,5.0,-12.0,-2.4285717755102536,-0.014830508443155702,10.976744186046512,0.3622881355932203,4.535612928655893,21.0,171.0,472.0,2.2309322033898304,0.0,6.616525423728813,,,,,,
136,137,https://insights.blackcoffer.com/mitigating-bank-risk-management/,11.0,-23.0,-2.833333569444464,-0.014833127299341005,13.262295081967213,0.33127317676143386,5.437427303491459,25.18032786885246,268.0,809.0,2.168108776266996,2.0,6.600741656365884,,,,,,
137,138,https://insights.blackcoffer.com/future-of-bank-risk-management/,6.0,-20.0,-1.8571429897959277,-0.03317535537162238,11.405405405405405,0.3578199052132701,4.705290124247471,24.324324324324323,151.0,422.0,2.18957345971564,1.0,6.770142180094787,,,,,,
138,139,https://insights.blackcoffer.com/advanced-analytics-redefining-banking/,11.0,-10.0,20.999979000021003,0.0011990407659483923,13.03125,0.37889688249400477,5.364058752997602,27.6875,316.0,834.0,2.239808153477218,4.0,6.9412470023980815,,,,,,
139,140,https://insights.blackcoffer.com/marketing-analytics-needs/,19.0,-3.0,1.3749999140625053,0.020460358030101843,9.30952380952381,0.43350383631713557,3.897211058336379,19.952380952380953,339.0,782.0,2.373401534526854,2.0,7.0971867007672635,,,,,,
140,141,https://insights.blackcoffer.com/big-data-analytics-to-bring-transparency-and-good-governance/,21.0,-11.0,3.1999996800000323,0.020120724305592103,14.2,0.45472837022132795,5.861891348088531,27.857142857142858,226.0,497.0,2.448692152917505,0.0,7.217303822937626,,,,,,
141,142,https://insights.blackcoffer.com/how-political-leaders-will-shape-tomorrow-using-big-data-analytics/,16.0,-10.0,4.333332611111231,0.009966777392081766,15.435897435897436,0.4269102990033223,6.345123093960304,34.1025641025641,257.0,602.0,2.478405315614618,0.0,7.355481727574751,,,,,,
142,143,https://insights.blackcoffer.com/big-data-and-analytics-to-help-form-political-leaders-win-election/,11.0,-12.0,-23.000023000023,-0.0018939393903523874,9.962264150943396,0.4034090909090909,4.1462692967409955,20.30188679245283,213.0,528.0,2.3731060606060606,0.0,6.895833333333333,,,,,,
143,144,https://insights.blackcoffer.com/the-emergence-of-data-analytics/,2.0,-5.0,-2.3333341111113706,-0.009146341435529446,11.310344827586206,0.39634146341463417,4.682674516400336,22.344827586206897,130.0,328.0,2.3536585365853657,1.0,6.875,,,,,,
144,145,https://insights.blackcoffer.com/how-artificial-intelligence-can-deliver-real-value-to-companies-2/,20.0,-12.0,3.999999500000063,0.0092699884017729,10.7875,0.40903823870220163,4.478615295480881,21.45,353.0,863.0,2.354577056778679,2.0,6.911935110081113,,,,,,
145,146,https://insights.blackcoffer.com/the-prospective-recipe-of-success-in-the-age-of-analytics/,6.0,-13.0,-2.7142861020408717,-0.010339734105849728,10.578125,0.43131462333825704,4.403775849335303,23.015625,292.0,677.0,2.292466765140325,3.0,6.86410635155096,,,,,,
146,147,https://insights.blackcoffer.com/using-people-analytics-to-drive-business-performance/,4.0,-7.0,-3.6666678888892963,-0.008130081278780267,11.181818181818182,0.2981029810298103,4.591968465139197,24.363636363636363,110.0,369.0,2.067750677506775,1.0,6.4471544715447155,,,,,,
147,148,https://insights.blackcoffer.com/how-artificial-intelligence-can-deliver-real-value-to-companies/,12.0,-19.0,-4.42857206122458,-0.010752688155525825,10.171875,0.3655913978494624,4.214986559139785,20.6875,238.0,651.0,2.2749615975422426,3.0,6.7265745007680495,,,,,,
148,149,https://insights.blackcoffer.com/big-data-analytics-through-iot-in-oil-and-gas-industry/,16.0,-26.0,-4.200000420000042,-0.01039501038420477,13.742857142857142,0.38357588357588357,5.65057321057321,26.4,369.0,962.0,2.3253638253638256,2.0,7.087318087318088,,,,,,
149,150,https://insights.blackcoffer.com/how-big-data-and-analytics-is-helping-marketing-leaders/,10.0,-7.0,5.666664777778407,0.004792332260715124,9.205882352941176,0.42012779552715657,3.850404059387333,19.323529411764707,263.0,626.0,2.3849840255591053,1.0,7.035143769968051,,,,,,
150,151,https://insights.blackcoffer.com/what-analytics-outsourcing-engagement-model-is-right-for-you/,17.0,-3.0,1.4285713265306197,0.025641025594064056,12.409090909090908,0.4340659340659341,5.137262737262738,24.045454545454547,237.0,546.0,2.3956043956043955,0.0,7.1300366300366305,,,,,,
151,152,https://insights.blackcoffer.com/big-data-analytics-solving-problems-banking-and-finance-industry/,11.0,-10.0,20.999979000021003,0.0019880715666241123,9.862745098039216,0.3976143141153082,4.10414376486181,21.392156862745097,200.0,503.0,2.3280318091451293,1.0,7.007952286282306,,,,,,
152,153,https://insights.blackcoffer.com/analytics-healthcare-industry/,8.0,-15.0,-3.285714755102108,-0.012323943640274747,11.833333333333334,0.43838028169014087,4.90868544600939,23.4375,249.0,568.0,2.4911971830985915,1.0,7.345070422535211,,,,,,
153,154,https://insights.blackcoffer.com/business-analytics-textile-industry/,15.0,-3.0,1.4999998750000105,0.01711840225803366,21.242424242424242,0.4664764621968616,8.683560281848441,42.09090909090909,327.0,701.0,2.4893009985734667,1.0,7.273894436519258,,,,,,
154,155,https://insights.blackcoffer.com/big-data-marketing-reality/,15.0,-7.0,2.749999656250043,0.014869888448197234,11.955555555555556,0.3345724907063197,4.916051218504751,25.0,180.0,538.0,2.200743494423792,0.0,6.635687732342007,,,,,,
155,156,https://insights.blackcoffer.com/understanding-millennial-market/,4.0,-3.0,6.9999930000070005,0.0029498524986730015,15.409090909090908,0.31563421828908556,6.289890050951998,31.045454545454547,107.0,339.0,2.112094395280236,1.0,6.873156342182891,,,,,,
156,157,https://insights.blackcoffer.com/analytics-helping-fashion-e-tailers-develop-markets-developing-countries/,9.0,-3.0,1.9999996666667221,0.014814814778235026,10.945945945945946,0.4246913580246914,4.5482549215882555,22.16216216216216,172.0,405.0,2.4024691358024692,2.0,7.091358024691358,,,,,,
157,158,https://insights.blackcoffer.com/big-data-analytics-change-healthcare-developing-countries/,16.0,-10.0,4.333332611111231,0.012684989402357317,15.766666666666667,0.3699788583509514,6.454658210007048,29.8,175.0,473.0,2.3530655391120505,0.0,7.150105708245243,,,,,,
158,159,https://insights.blackcoffer.com/big-data-analytics-help-voters-know-political-leaders/,7.0,-4.0,3.6666654444448517,0.008130081278780267,12.3,0.3821138211382114,5.072845528455286,28.133333333333333,141.0,369.0,2.292682926829268,0.0,6.7588075880758804,,,,,,
159,160,https://insights.blackcoffer.com/digital-transformation-oil-gas/,8.0,-11.0,-6.333335444445148,-0.007444168716019432,15.5,0.4813895781637717,6.392555831265509,29.576923076923077,194.0,403.0,2.4491315136476426,1.0,7.126550868486352,,,,,,
160,161,https://insights.blackcoffer.com/data-analytics-reduce-cost-production/,15.0,-8.0,3.2857138163265978,0.015659955222237235,17.88,0.3825503355704698,7.305020134228188,36.08,171.0,447.0,2.203579418344519,0.0,6.519015659955257,,,,,,
161,162,https://insights.blackcoffer.com/gaining-insights-internal-data-retail/,15.0,-4.0,1.7272725702479483,0.029333333255111112,15.0,0.44266666666666665,6.177066666666667,26.48,166.0,375.0,2.429333333333333,0.0,6.954666666666666,,,,,,
162,163,https://insights.blackcoffer.com/role-big-data-cyber-security/,7.0,-19.0,-2.166666847222237,-0.025210083980651086,15.866666666666667,0.4852941176470588,6.54078431372549,27.9,231.0,476.0,2.6029411764705883,0.0,7.32563025210084,,,,,,
163,164,https://insights.blackcoffer.com/role-big-data-healthcare/,24.0,-29.0,-10.600002120000424,-0.006793478251639296,13.142857142857142,0.41440217391304346,5.422903726708075,23.964285714285715,305.0,736.0,2.411684782608696,0.0,7.205163043478261,,,,,,
164,165,https://insights.blackcoffer.com/data-driven-dashboards/,5.0,-2.0,2.3333325555558146,0.0058027079191436985,11.75,0.3036750483558994,4.82147001934236,23.272727272727273,157.0,517.0,2.1663442940038684,0.0,6.653771760154739,,,,,,
165,166,https://insights.blackcoffer.com/role-big-data-academia/,9.0,-13.0,-5.500001375000344,-0.005031446534551639,11.19718309859155,0.32578616352201256,4.609187704845425,24.56338028169014,259.0,795.0,2.230188679245283,2.0,6.725786163522012,,,,,,
166,167,https://insights.blackcoffer.com/sales-forecasting-in-retail/,18.0,-10.0,3.499999562500055,0.013559322010916404,15.526315789473685,0.3728813559322034,6.359678858162356,29.0,220.0,590.0,2.352542372881356,0.0,7.035593220338983,,,,,,
167,168,https://insights.blackcoffer.com/detect-data-exfiltration-over-the-network/,3.0,-28.0,-1.240000049600002,-0.04166666659722222,10.526315789473685,0.39666666666666667,4.36919298245614,19.719298245614034,238.0,600.0,2.4283333333333332,1.0,7.096666666666667,,,,,,
168,169,https://insights.blackcoffer.com/data-exfiltration/,3.0,-6.0,-3.0000010000003337,-0.010101010066999967,10.607142857142858,0.3602693602693603,4.386964886964887,24.107142857142858,107.0,297.0,2.276094276094276,2.0,6.905723905723906,,,,,,
169,170,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,0.0,-6.0,-1.0000001666666944,-0.01435406695130606,15.481481481481481,0.3038277511961722,6.314123693071061,31.88888888888889,127.0,418.0,2.208133971291866,1.0,6.873205741626794,,,,,,
